date,cash_remaining,portfolio_value,daily_return,total_realised_pnl
2022-11-13,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-14,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-14,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-15,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-15,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-16,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-16,9670.303780794877,9670.303780794877,0.0,-329.6962192051167
2022-11-17,19670.30378079488,9670.303780794879,1.8810054417921705e-14,-329.6962192051167
2022-11-17,19670.30378079488,9670.303780794879,0.0,-329.6962192051167
2022-11-18,9663.336557904277,9663.336557904277,-0.07204761141463642,-336.6634420957195
2022-11-18,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-19,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-19,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-20,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-20,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-21,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-21,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-22,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-22,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-23,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-23,9663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-24,19663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-24,19663.336557904277,9663.336557904277,0.0,-336.6634420957195
2022-11-25,9687.115004861946,9687.115004861946,0.24606870323914284,-312.8849951380505
2022-11-25,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-26,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-26,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-27,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-27,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-28,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-28,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-29,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-29,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-30,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-11-30,9687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-12-01,19687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-12-01,19687.115004861946,9687.115004861946,0.0,-312.8849951380505
2022-12-02,9746.543617744741,9746.543617744741,0.6134810297283367,-253.45638225525522
2022-12-02,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-03,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-03,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-04,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-04,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-05,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-05,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-06,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-06,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-07,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-07,9746.543617744741,9746.543617744741,0.0,-253.45638225525522
2022-12-08,19746.54361774474,9746.543617744741,0.0,-253.45638225525522
2022-12-08,19746.54361774474,9746.543617744741,0.0,-253.45638225525522
2022-12-09,9747.809160384253,9747.809160384253,0.012984527532489921,-252.19083961574432
2022-12-09,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-10,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-10,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-11,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-11,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-12,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-12,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-13,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-13,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-14,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-14,9747.809160384253,9747.809160384253,0.0,-252.19083961574432
2022-12-15,19747.809160384255,9747.809160384255,1.866049461594253e-14,-252.19083961574432
2022-12-15,19747.809160384255,9747.809160384255,0.0,-252.19083961574432
2022-12-16,9685.719494366105,9685.719494366105,-0.6369602132803981,-314.280505633893
2022-12-16,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-17,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-17,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-18,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-18,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-19,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-19,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-20,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-20,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-21,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-21,9685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-22,19685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-22,19685.719494366105,9685.719494366105,0.0,-314.280505633893
2022-12-23,9582.754844524889,9582.754844524889,-1.0630562850917595,-417.24515547510975
2022-12-23,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-24,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-24,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-25,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-25,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-26,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-26,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-27,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-27,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-28,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-28,9582.754844524889,9582.754844524889,0.0,-417.24515547510975
2022-12-29,19582.75484452489,9582.75484452489,1.8981904818165488e-14,-417.24515547510975
2022-12-29,19582.75484452489,9582.75484452489,0.0,-417.24515547510975
2022-12-30,9670.56632892199,9670.56632892199,0.9163490647709818,-329.43367107801134
2022-12-30,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2022-12-31,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2022-12-31,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-01,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-01,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-02,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-02,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-03,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-03,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-04,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-04,9670.56632892199,9670.56632892199,0.0,-329.43367107801134
2023-01-05,19670.56632892199,9670.566328921988,-1.8809543740016157e-14,-329.43367107801134
2023-01-05,19670.56632892199,9670.566328921988,0.0,-329.43367107801134
2023-01-06,9693.407543171965,9693.407543171965,0.23619313981296752,-306.5924568280343
2023-01-06,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-07,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-07,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-08,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-08,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-09,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-09,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-10,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-10,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-11,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-11,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-12,19693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-12,19693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-13,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-13,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-14,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-14,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-15,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-15,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-16,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-16,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-17,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-17,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-18,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-18,9693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-19,19693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-19,19693.407543171965,9693.407543171965,0.0,-306.5924568280343
2023-01-20,9681.331042613896,9681.331042613896,-0.12458467782648307,-318.6689573861039
2023-01-20,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-21,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-21,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-22,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-22,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-23,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-23,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-24,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-24,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-25,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-25,9681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-26,19681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-26,19681.331042613896,9681.331042613896,0.0,-318.6689573861039
2023-01-27,9718.908135439104,9718.908135439104,0.38813973677592745,-281.09186456089526
2023-01-27,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-28,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-28,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-29,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-29,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-30,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-30,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-31,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-01-31,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-02-01,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-02-01,9718.908135439104,9718.908135439104,0.0,-281.09186456089526
2023-02-02,19718.908135439102,9718.908135439102,-1.8715985151799915e-14,-281.09186456089526
2023-02-02,19718.908135439102,9718.908135439102,0.0,-281.09186456089526
2023-02-03,9782.685048817022,9782.685048817022,0.6562147978882893,-217.31495118297545
2023-02-03,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-04,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-04,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-05,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-05,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-06,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-06,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-07,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-07,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-08,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-08,9782.685048817022,9782.685048817022,0.0,-217.31495118297545
2023-02-09,19782.685048817024,9782.685048817024,1.8593968777169404e-14,-217.31495118297545
2023-02-09,19782.685048817024,9782.685048817024,0.0,-217.31495118297545
2023-02-10,9807.337774469157,9807.337774469157,0.2520036731133875,-192.66222553084228
2023-02-10,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-11,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-11,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-12,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-12,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-13,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-13,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-14,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-14,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-15,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-15,9807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-16,19807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-16,19807.337774469157,9807.337774469157,0.0,-192.66222553084228
2023-02-17,9841.100258654076,9841.100258654076,0.3442573811703625,-158.8997413459224
2023-02-17,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-18,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-18,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-19,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-19,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-20,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-20,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-21,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-21,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-22,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-22,9841.100258654076,9841.100258654076,0.0,-158.8997413459224
2023-02-23,19841.100258654078,9841.100258654078,1.8483597928455932e-14,-158.8997413459224
2023-02-23,19841.100258654078,9841.100258654078,0.0,-158.8997413459224
2023-02-24,9870.487786777307,9870.487786777307,0.2986203508838934,-129.51221322269393
2023-02-24,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-25,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-25,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-26,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-26,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-27,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-27,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-28,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-02-28,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-03-01,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-03-01,9870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-03-02,19870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-03-02,19870.487786777307,9870.487786777307,0.0,-129.51221322269393
2023-03-03,9848.60943674624,9848.60943674624,-0.22165419281888013,-151.39056325376094
2023-03-03,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-04,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-04,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-05,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-05,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-06,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-06,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-07,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-07,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-08,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-08,9848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-09,19848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-09,19848.60943674624,9848.60943674624,0.0,-151.39056325376094
2023-03-10,9882.911409810442,9882.911409810442,0.348292551192235,-117.08859018955971
2023-03-10,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-11,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-11,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-12,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-12,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-13,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-13,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-14,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-14,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-15,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-15,9882.911409810442,9882.911409810442,0.0,-117.08859018955971
2023-03-16,19882.91140981044,9882.91140981044,-1.8405400272435968e-14,-117.08859018955971
2023-03-16,19882.91140981044,9882.91140981044,0.0,-117.08859018955971
2023-03-17,9959.260833871576,9959.260833871576,0.772539800218655,-40.73916612842359
2023-03-17,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-18,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-18,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-19,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-19,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-20,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-20,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-21,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-21,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-22,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-22,9959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-23,19959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-23,19959.260833871576,9959.260833871576,0.0,-40.73916612842359
2023-03-24,9973.059720780082,9973.059720780082,0.13855332377253812,-26.94027921991751
2023-03-24,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-25,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-25,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-26,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-26,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-27,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-27,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-28,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-28,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-29,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-29,9973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-30,19973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-30,19973.059720780082,9973.059720780082,0.0,-26.94027921991751
2023-03-31,9966.05603199724,9966.05603199724,-0.07022607884569029,-33.94396800275978
2023-03-31,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-01,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-01,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-02,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-02,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-03,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-03,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-04,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-04,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-05,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-05,9966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-06,19966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-06,19966.05603199724,9966.05603199724,0.0,-33.94396800275978
2023-04-07,9970.093648835733,9970.093648835733,0.04051368791757184,-29.906351164266276
2023-04-07,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-08,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-08,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-09,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-09,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-10,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-10,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-11,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-11,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-12,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-12,9970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-13,19970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-13,19970.093648835733,9970.093648835733,0.0,-29.906351164266276
2023-04-14,9960.484982418908,9960.484982418908,-0.09637488628752455,-39.51501758109194
2023-04-14,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-15,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-15,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-16,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-16,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-17,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-17,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-18,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-18,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-19,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-19,9960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-20,19960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-20,19960.484982418908,9960.484982418908,0.0,-39.51501758109194
2023-04-21,10025.32162433053,10025.32162433053,0.6509386041549674,25.321624330529858
2023-04-21,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-22,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-22,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-23,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-23,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-24,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-24,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-25,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-25,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-26,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-26,10025.32162433053,10025.32162433053,0.0,25.321624330529858
2023-04-27,20025.32162433053,10025.321624330529,-1.814395060534853e-14,25.321624330529858
2023-04-27,20025.32162433053,10025.321624330529,0.0,25.321624330529858
2023-04-28,10012.721553330673,10012.721553330673,-0.12568246159081847,12.721553330674741
2023-04-28,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-04-29,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-04-29,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-04-30,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-04-30,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-01,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-01,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-02,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-02,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-03,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-03,10012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-04,20012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-04,20012.721553330673,10012.721553330673,0.0,12.721553330674741
2023-05-05,10010.01041199464,10010.01041199464,-0.027076967252033003,10.01041199464332
2023-05-05,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-06,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-06,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-07,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-07,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-08,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-08,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-09,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-09,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-10,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-10,10010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-11,20010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-11,20010.01041199464,10010.01041199464,0.0,10.01041199464332
2023-05-12,9969.561248107702,9969.561248107702,-0.4040871310030782,-30.43875189229489
2023-05-12,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-13,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-13,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-14,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-14,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-15,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-15,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-16,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-16,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-17,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-17,9969.561248107702,9969.561248107702,0.0,-30.43875189229489
2023-05-18,19969.561248107704,9969.561248107704,1.8245430849738892e-14,-30.43875189229489
2023-05-18,19969.561248107704,9969.561248107704,0.0,-30.43875189229489
2023-05-19,10006.69220196654,10006.69220196654,0.3724432092323364,6.692201966539798
2023-05-19,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-20,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-20,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-21,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-21,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-22,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-22,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-23,10006.69220196654,10006.69220196654,0.0,6.692201966539798
2023-05-23,10006.69220196654,10006.69220196654,0.0,6.692201966539798
